TimeStamp,latitude,longitude,NetworkModeId,BandId,CarrierId,ScopeId,SiteId,SectorId,PCIId,BeamId,SSBIndex,RSRP0,RSRP1,RSRP2,RSRP3,RSRQ0,RSRQ1,RSRQ2,RSRQ3,SINR0,SINR1,SINR2,SINR3
19:28:52.582,33.29306327,-87.60760388,233926,233936,233946,36,729518,165612,661,0,0,-88.02,0,0,0,-10.33,0,0,0,16.5,0,0,0
19:28:53.147,33.29306327,-87.60760388,233926,233936,233946,36,729518,165612,661,0,0,-86.38,0,0,0,-10.22,0,0,0,18.33,0,0,0
19:28:53.702,33.29311992,-87.60777106,233926,233936,233946,36,729518,165612,661,0,0,-82.77,0,0,0,-10.2,0,0,0,17.57,0,0,0
19:28:54.262,33.29311992,-87.60777106,233926,233936,233946,36,729518,165612,661,0,0,-93.91,0,0,0,-10.61,0,0,0,11.53,0,0,0
19:28:55.222,33.29317791,-87.60793964,233926,233936,233946,36,729518,165612,661,0,0,-86.98,0,0,0,-10.27,0,0,0,17.3,0,0,0
19:28:55.862,33.29323776,-87.60810231,233926,233936,233946,36,729518,165612,661,0,0,-86.93,0,0,0,-10.37,0,0,0,15.45,0,0,0
19:28:56.422,33.29323776,-87.60810231,233926,233936,233946,36,729518,165612,661,0,0,-88.95,0,0,0,-10.44,0,0,0,16.69,0,0,0
19:28:56.987,33.29329492,-87.6082641,233926,233936,233946,36,729518,165612,661,0,0,-82.74,0,0,0,-10.17,0,0,0,17.34,0,0,0
19:28:57.542,33.2933468,-87.60842483,233926,233936,233946,36,729518,165612,661,0,0,-82.27,0,0,0,-10.23,0,0,0,17.51,0,0,0
19:28:58.267,33.2933468,-87.60842483,233926,233936,233946,36,729518,165612,661,0,0,-88.28,0,0,0,-10.34,0,0,0,16.78,0,0,0
19:28:58.822,33.29339632,-87.60858078,233926,233936,233946,36,729518,165612,661,0,0,-87.12,0,0,0,-10.42,0,0,0,14.99,0,0,0
19:28:59.382,33.29339632,-87.60858078,233926,233936,233946,36,729518,165612,661,0,0,-83.1,0,0,0,-10.16,0,0,0,17.5,0,0,0
19:28:59.942,33.29344582,-87.60873272,233926,233936,233946,36,729518,165612,661,0,0,-84.26,0,0,0,-10.28,0,0,0,15.21,0,0,0
19:29:00.582,33.29349555,-87.60887864,233926,233936,233946,36,729518,165612,661,0,0,-86.08,0,0,0,-10.5,0,0,0,15.42,0,0,0
19:29:01.147,33.29349555,-87.60887864,233926,233936,233946,36,729518,165612,661,0,0,-78.84,0,0,0,-10.22,0,0,0,17.48,0,0,0
19:29:01.702,33.29354522,-87.6090181,233926,233936,233946,36,729518,165612,661,0,0,-78.58,0,0,0,-10.3,0,0,0,17.74,0,0,0
19:29:02.342,33.29354522,-87.6090181,233926,233936,233946,36,729518,165612,661,0,0,-81.14,0,0,0,-10.35,0,0,0,17.7,0,0,0
19:29:02.982,33.29359082,-87.60914813,233926,233936,233946,36,729518,165612,661,0,0,-77.95,0,0,0,-10.19,0,0,0,19.55,0,0,0
19:29:03.862,33.29363222,-87.60926757,233926,233936,233946,36,729518,165612,661,0,0,-78.98,0,0,0,-10.56,0,0,0,15.11,0,0,0
19:29:04.422,33.29363222,-87.60926757,233926,233936,233946,36,729518,165612,661,0,0,-76.8,0,0,0,-10.22,0,0,0,16.77,0,0,0
19:29:04.987,33.29367421,-87.60938726,233926,233936,233946,36,729518,165612,661,0,0,-83.44,0,0,0,-10.59,0,0,0,14.03,0,0,0
19:29:05.702,33.29371408,-87.60949945,233926,233936,233946,36,729518,165612,661,0,0,-76.84,0,0,0,-10.29,0,0,0,16.92,0,0,0
19:29:06.422,33.29371408,-87.60949945,233926,233936,233946,36,729518,165612,661,0,0,-83.34,0,0,0,-10.34,0,0,0,15.17,0,0,0
19:29:07.622,33.29379522,-87.60972462,233926,233936,233946,36,729518,165612,661,0,0,-81.38,0,0,0,-10.59,0,0,0,13.44,0,0,0
19:29:08.262,33.29379522,-87.60972462,233926,233936,233946,36,729518,165612,661,0,0,-77.15,0,0,0,-10.29,0,0,0,17.77,0,0,0
19:29:09.147,33.29383707,-87.60983698,233926,233936,233946,36,729518,165612,661,0,0,-74.12,0,0,0,-10.38,0,0,0,17.23,0,0,0
19:29:09.702,33.29387687,-87.60994682,233926,233936,233946,36,729518,165612,661,0,0,-77.82,0,0,0,-10.27,0,0,0,16.7,0,0,0
19:29:10.343,33.29387687,-87.60994682,233926,233936,233946,36,729518,165612,661,0,0,-82.82,0,0,0,-10.38,0,0,0,14.45,0,0,0
19:29:11.068,33.29391536,-87.61005952,233926,233936,233946,36,729518,165612,661,0,0,-81.41,0,0,0,-10.31,0,0,0,16.66,0,0,0
19:29:11.623,33.29395175,-87.61017094,233926,233936,233946,36,729518,165612,661,0,0,-79.7,0,0,0,-10.21,0,0,0,17.91,0,0,0
19:29:12.503,33.29399143,-87.61029318,233926,233936,233946,36,729518,165612,661,0,0,-78.3,0,0,0,-10.29,0,0,0,17.63,0,0,0
19:29:13.063,33.29399143,-87.61029318,233926,233936,233946,36,729518,165612,661,0,0,-82.78,0,0,0,-10.33,0,0,0,16.72,0,0,0
19:29:13.628,33.29403314,-87.61042572,233926,233936,233946,36,729518,165612,661,0,0,-79.42,0,0,0,-10.42,0,0,0,16.55,0,0,0
19:29:14.183,33.29403314,-87.61042572,233926,233936,233946,36,729518,165612,661,0,0,-79.52,0,0,0,-10.3,0,0,0,17.36,0,0,0
19:29:14.908,33.2940824,-87.61056626,233926,233936,233946,36,729518,165612,661,0,0,-79.13,0,0,0,-10.28,0,0,0,17.86,0,0,0
19:29:15.623,33.29413664,-87.61071395,233926,233936,233946,36,729518,165612,661,0,0,-83.73,0,0,0,-10.3,0,0,0,16.74,0,0,0
19:29:16.188,33.29413664,-87.61071395,233926,233936,233946,36,729518,165612,661,0,0,-83.15,0,0,0,-10.3,0,0,0,16.13,0,0,0
19:29:16.743,33.29419151,-87.6108671,233926,233936,233946,36,729518,165612,661,0,0,-87.38,0,0,0,-10.6,0,0,0,15.05,0,0,0
19:29:17.303,33.29419151,-87.6108671,233926,233936,233946,36,729518,165612,661,0,0,-89.4,0,0,0,-10.34,0,0,0,15.84,0,0,0
19:29:17.943,33.29424679,-87.61102521,233926,233936,233946,36,729518,165612,661,0,0,-98.21,0,0,0,-10.4,0,0,0,12.34,0,0,0
19:29:18.503,33.29429548,-87.61118554,233926,233936,233946,36,729518,165612,661,0,0,-90.34,0,0,0,-10.44,0,0,0,15.59,0,0,0
19:29:19.068,33.29429548,-87.61118554,233926,233936,233946,36,729518,165612,661,0,0,-87.45,0,0,0,-10.4,0,0,0,16.41,0,0,0
19:29:19.943,33.2943464,-87.61134107,233926,233936,233946,36,729518,165612,661,0,0,-86.65,0,0,0,-10.38,0,0,0,16.42,0,0,0
19:29:20.503,33.29440128,-87.61151395,233926,233936,233946,36,729518,165612,661,0,0,-92.09,0,0,0,-10.47,0,0,0,14.45,0,0,0
19:29:21.142,33.29440128,-87.61151395,233926,233936,233946,36,729518,165612,661,0,0,-90.59,0,0,0,-10.34,0,0,0,17.81,0,0,0
19:29:21.703,33.29445328,-87.61168103,233926,233936,233946,36,729518,165612,661,0,0,-93.48,0,0,0,-10.47,0,0,0,15.64,0,0,0
19:29:22.503,33.2945103,-87.61185049,233926,233936,233946,36,729518,165612,661,0,0,-88.69,0,0,0,-10.44,0,0,0,16.28,0,0,0
19:29:23.463,33.29457127,-87.61202751,233926,233936,233946,36,729518,165612,661,0,0,-95.61,0,0,0,-10.39,0,0,0,14.65,0,0,0
19:29:24.103,33.29457127,-87.61202751,233926,233936,233946,36,729518,165612,661,0,0,-94.74,0,0,0,-10.43,0,0,0,15.29,0,0,0
19:29:24.662,33.29463371,-87.61219597,233926,233936,233946,36,729518,165612,661,0,0,-98.38,0,0,0,-10.47,0,0,0,12.0,0,0,0
19:29:25.223,33.29463371,-87.61219597,233926,233936,233946,36,729518,165612,661,0,0,-99.84,0,0,0,-10.61,0,0,0,11.09,0,0,0
19:29:25.788,33.29470481,-87.6123697,233926,233936,233946,36,729518,165612,661,0,0,-91.42,0,0,0,-10.31,0,0,0,17.78,0,0,0
19:29:26.343,33.29470481,-87.6123697,233926,233936,233946,36,729518,165612,661,0,0,-98.77,0,0,0,-10.41,0,0,0,15.18,0,0,0
19:29:26.903,33.29477935,-87.61253797,233926,233936,233946,36,729518,165612,661,0,0,-97.59,0,0,0,-10.45,0,0,0,14.38,0,0,0
19:29:27.622,33.29485924,-87.61269748,233926,233936,233946,36,729518,165612,661,0,0,-95.09,0,0,0,-10.38,0,0,0,14.91,0,0,0
19:29:28.183,33.29485924,-87.61269748,233926,233936,233946,36,729518,165612,661,0,0,-97.34,0,0,0,-10.36,0,0,0,14.95,0,0,0
19:29:28.822,33.29495455,-87.61285698,233926,233936,233946,36,729518,165612,661,0,0,-93.73,0,0,0,-10.45,0,0,0,16.34,0,0,0
19:29:29.382,33.29495455,-87.61285698,233926,233936,233946,36,729518,165612,661,0,0,-97.5,0,0,0,-10.4,0,0,0,14.93,0,0,0
19:29:29.947,33.29506284,-87.61299923,233926,233936,233946,36,729518,165612,661,0,0,-96.52,0,0,0,-10.41,0,0,0,15.64,0,0,0
19:29:30.503,33.29517808,-87.61312636,233926,233936,233946,36,729518,165612,661,0,0,-98.49,0,0,0,-10.28,0,0,0,15.27,0,0,0
19:29:31.142,33.29517808,-87.61312636,233926,233936,233946,36,729518,165612,661,0,0,-98.15,0,0,0,-10.28,0,0,0,15.37,0,0,0
19:29:31.702,33.29530125,-87.61324298,233926,233936,233946,36,729518,165612,661,0,0,-99.95,0,0,0,-10.55,0,0,0,14.77,0,0,0
19:29:32.342,33.29530125,-87.61324298,233926,233936,233946,36,729518,165612,661,0,0,-101.26,0,0,0,-10.72,0,0,0,11.95,0,0,0
19:29:32.982,33.29543044,-87.61334255,233926,233936,233946,36,729518,165612,661,0,0,-92.52,0,0,0,-10.38,0,0,0,17.32,0,0,0
19:29:33.542,33.29556588,-87.61343235,233926,233936,233946,36,729518,165612,661,0,0,-93.84,0,0,0,-10.31,0,0,0,18.0,0,0,0
19:29:34.107,33.29556588,-87.61343235,233926,233936,233946,36,729518,165612,661,0,0,-95.55,0,0,0,-10.34,0,0,0,17.06,0,0,0
19:29:34.747,33.29570503,-87.61351753,233926,233936,233946,36,729518,165612,661,0,0,-92.27,0,0,0,-10.23,0,0,0,17.48,0,0,0
19:29:35.302,33.29570503,-87.61351753,233926,233936,233946,36,729518,165612,661,0,0,-101.81,0,0,0,-10.63,0,0,0,13.11,0,0,0
19:29:35.862,33.2958396,-87.61359652,233926,233936,233946,36,729518,165612,661,0,0,-92.93,0,0,0,-10.26,0,0,0,16.92,0,0,0
19:29:36.422,33.2958396,-87.61359652,233926,233936,233946,36,729518,165612,661,0,0,-97.34,0,0,0,-10.36,0,0,0,15.42,0,0,0
19:29:37.142,33.2959863,-87.61368235,233926,233936,233946,36,729518,165612,661,0,0,-89.98,0,0,0,-10.29,0,0,0,17.77,0,0,0
19:29:37.702,33.29612539,-87.61376256,233926,233936,233946,36,729518,165612,661,0,0,-96.2,0,0,0,-10.27,0,0,0,16.6,0,0,0
19:29:38.267,33.29612539,-87.61376256,233926,233936,233946,36,729518,165612,661,0,0,-96.73,0,0,0,-10.29,0,0,0,16.75,0,0,0
19:29:38.822,33.29626942,-87.61384156,233926,233936,233946,36,729518,165612,661,0,0,-93.04,0,0,0,-10.19,0,0,0,18.14,0,0,0
19:29:39.382,33.29626942,-87.61384156,233926,233936,233946,36,729518,165612,661,0,0,-90.62,0,0,0,-10.29,0,0,0,18.13,0,0,0
19:29:40.022,33.29641462,-87.61391955,233926,233936,233946,36,729518,165612,661,0,0,-90.76,0,0,0,-10.22,0,0,0,17.65,0,0,0
19:29:40.662,33.29655353,-87.61399362,233926,233936,233946,36,729518,165612,661,0,0,-94.14,0,0,0,-10.33,0,0,0,15.88,0,0,0
19:29:41.222,33.29655353,-87.61399362,233926,233936,233946,36,729518,165612,661,0,0,-89.87,0,0,0,-10.27,0,0,0,17.35,0,0,0
19:29:41.787,33.29669592,-87.61406827,233926,233936,233946,36,729518,165612,661,0,0,-91.48,0,0,0,-10.22,0,0,0,17.81,0,0,0
19:29:42.502,33.29683492,-87.61414031,233926,233936,233946,36,729518,165612,661,0,0,-93.2,0,0,0,-10.41,0,0,0,17.01,0,0,0
19:29:43.067,33.29683492,-87.61414031,233926,233936,233946,36,729518,165612,661,0,0,-94.37,0,0,0,-10.52,0,0,0,15.51,0,0,0
19:29:43.622,33.29696953,-87.61421052,233926,233936,233946,36,729518,165612,661,0,0,-88.12,0,0,0,-10.3,0,0,0,18.02,0,0,0
19:29:44.182,33.29696953,-87.61421052,233926,233936,233946,36,729518,165612,661,0,0,-93.79,0,0,0,-10.48,0,0,0,15.54,0,0,0
19:29:44.742,33.29710833,-87.61428031,233926,233936,233946,36,729518,165612,661,0,0,-97.25,0,0,0,-10.51,0,0,0,14.09,0,0,0
19:29:45.307,33.29710833,-87.61428031,233926,233936,233946,36,729518,165612,661,0,0,-91.17,0,0,0,-10.39,0,0,0,17.93,0,0,0
19:29:45.862,33.2972418,-87.61435266,233926,233936,233946,36,729518,165612,661,0,0,-94.51,0,0,0,-10.31,0,0,0,16.34,0,0,0
19:29:46.502,33.29737174,-87.61442363,233926,233936,233946,36,729518,165612,661,0,0,-91.38,0,0,0,-10.21,0,0,0,16.46,0,0,0
19:29:47.062,33.29737174,-87.61442363,233926,233936,233946,36,729518,165612,661,0,0,-96.2,0,0,0,-10.35,0,0,0,15.34,0,0,0
19:29:47.622,33.29749956,-87.61449491,233926,233936,233946,36,729518,165612,661,0,0,-93.98,0,0,0,-10.35,0,0,0,16.15,0,0,0
19:29:48.187,33.29749956,-87.61449491,233926,233936,233946,36,729518,165612,661,0,0,-94.46,0,0,0,-10.41,0,0,0,15.58,0,0,0
19:29:48.742,33.29762773,-87.6145672,233926,233936,233946,36,729518,165612,661,0,0,-97.05,0,0,0,-10.53,0,0,0,12.97,0,0,0
19:29:49.302,33.29762773,-87.6145672,233926,233936,233946,36,729518,165612,661,0,0,-90.54,0,0,0,-10.17,0,0,0,18.65,0,0,0
19:29:49.862,33.29775693,-87.61464185,233926,233936,233946,36,729518,165612,661,0,0,-94.17,0,0,0,-10.31,0,0,0,14.1,0,0,0
19:29:50.427,33.29788217,-87.61471109,233926,233936,233946,36,729518,165612,661,0,0,-93.81,0,0,0,-10.41,0,0,0,17.05,0,0,0
19:29:50.982,33.29788217,-87.61471109,233926,233936,233946,36,729518,165612,661,0,0,-91.3,0,0,0,-10.23,0,0,0,16.29,0,0,0
19:29:51.542,33.2980073,-87.61477947,233926,233936,233946,36,729518,165612,661,0,0,-92.81,0,0,0,-10.34,0,0,0,13.23,0,0,0
19:29:52.102,33.2980073,-87.61477947,233926,233936,233946,36,729518,165612,661,0,0,-93.11,0,0,0,-10.35,0,0,0,15.83,0,0,0
19:29:52.667,33.2981361,-87.61485372,233926,233936,233946,36,729518,165612,661,0,0,-85.98,0,0,0,-10.29,0,0,0,17.8,0,0,0
19:29:53.307,33.2981361,-87.61485372,233926,233936,233946,36,729518,165612,661,0,0,-88.88,0,0,0,-10.38,0,0,0,15.34,0,0,0
19:29:53.862,33.29825936,-87.61492333,233926,233936,233946,36,729518,165612,661,0,0,-87.3,0,0,0,-10.25,0,0,0,17.22,0,0,0
19:29:54.422,33.29825936,-87.61492333,233926,233936,233946,36,729518,165612,661,0,0,-88.77,0,0,0,-10.23,0,0,0,15.77,0,0,0
19:29:54.982,33.29838404,-87.6149952,233926,233936,233946,36,729518,165612,661,0,0,-86.03,0,0,0,-10.2,0,0,0,17.27,0,0,0
19:29:55.547,33.29851212,-87.61506904,233926,233936,233946,36,729518,165612,661,0,0,-89.75,0,0,0,-10.45,0,0,0,16.68,0,0,0
19:29:56.102,33.29851212,-87.61506904,233926,233936,233946,36,729518,165612,661,0,0,-84.46,0,0,0,-10.29,0,0,0,17.92,0,0,0
19:30:03.942,33.29946907,-87.61575485,233926,233936,233946,36,729518,165612,661,0,0,-80.79,0,0,0,-10.34,0,0,0,17.02,0,0,0
19:30:04.662,33.29956998,-87.61587396,233926,233936,233946,36,729518,165612,661,0,0,-78.67,0,0,0,-10.23,0,0,0,17.67,0,0,0
19:30:05.222,33.29956998,-87.61587396,233926,233936,233946,36,729518,165612,661,0,0,-86.69,0,0,0,-10.41,0,0,0,14.31,0,0,0
19:30:05.782,33.29966351,-87.61599693,233926,233936,233946,36,729518,165612,661,0,0,-86.6,0,0,0,-10.43,0,0,0,15.91,0,0,0
19:30:06.347,33.29966351,-87.61599693,233926,233936,233946,36,729518,165612,661,0,0,-83.1,0,0,0,-10.34,0,0,0,16.0,0,0,0
19:30:06.902,33.29974548,-87.61611849,233926,233936,233946,36,729518,165612,661,0,0,-89.19,0,0,0,-10.36,0,0,0,15.64,0,0,0
19:30:07.462,33.29982245,-87.61624602,233926,233936,233946,36,729518,165612,661,0,0,-81.35,0,0,0,-10.31,0,0,0,16.88,0,0,0
19:30:08.022,33.29982245,-87.61624602,233926,233936,233946,36,729518,165612,661,0,0,-76.59,0,0,0,-10.27,0,0,0,18.16,0,0,0
19:30:08.587,33.2998984,-87.61638112,233926,233936,233946,36,729518,165612,661,0,0,-78.35,0,0,0,-10.36,0,0,0,17.62,0,0,0
19:30:09.382,33.2998984,-87.61638112,233926,233936,233946,36,729518,165612,661,0,0,-79.65,0,0,0,-10.28,0,0,0,17.57,0,0,0
19:30:10.022,33.29996737,-87.61650892,233926,233936,233946,36,729518,165612,661,0,0,-85.12,0,0,0,-10.33,0,0,0,17.15,0,0,0
19:30:10.663,33.30003477,-87.61662861,233926,233936,233946,36,729518,165612,661,0,0,-80.78,0,0,0,-10.33,0,0,0,17.97,0,0,0
19:30:11.303,33.30003477,-87.61662861,233926,233936,233946,36,729518,165612,661,0,0,-83.64,0,0,0,-10.34,0,0,0,17.13,0,0,0
19:30:11.863,33.30010186,-87.6167419,233926,233936,233946,36,729518,165612,661,0,0,-84.52,0,0,0,-10.28,0,0,0,17.96,0,0,0
19:30:12.428,33.30010186,-87.6167419,233926,233936,233946,36,729518,165612,661,0,0,-85.12,0,0,0,-10.29,0,0,0,18.04,0,0,0
19:30:12.983,33.30016038,-87.61684275,233926,233936,233946,36,729518,165612,661,0,0,-87.36,0,0,0,-10.27,0,0,0,16.87,0,0,0
19:30:13.543,33.30020876,-87.61693016,233926,233936,233946,36,729518,165612,661,0,0,-84.51,0,0,0,-10.3,0,0,0,17.4,0,0,0
19:30:14.263,33.30020876,-87.61693016,233926,233936,233946,36,729518,165612,661,0,0,-86.47,0,0,0,-10.38,0,0,0,16.13,0,0,0
19:30:14.823,33.30025054,-87.6170042,233926,233936,233946,36,729518,165612,661,0,0,-89.74,0,0,0,-10.34,0,0,0,16.46,0,0,0
19:30:15.463,33.30025054,-87.6170042,233926,233936,233946,36,729518,165612,661,0,0,-88.02,0,0,0,-10.19,0,0,0,18.78,0,0,0
19:30:16.103,33.30028592,-87.61705535,233926,233936,233946,36,729518,165612,661,0,0,-87.27,0,0,0,-10.32,0,0,0,16.44,0,0,0
19:30:16.663,33.3003127,-87.61708829,233926,233936,233946,36,729518,165612,661,0,0,-93.84,0,0,0,-10.39,0,0,0,13.05,0,0,0
19:30:17.383,33.3003127,-87.61708829,233926,233936,233946,36,729518,165612,661,0,0,-82.14,0,0,0,-10.3,0,0,0,17.54,0,0,0
19:30:17.943,33.30034399,-87.61710777,233926,233936,233946,36,729518,165612,661,0,0,-94.6,0,0,0,-10.45,0,0,0,13.07,0,0,0
19:30:18.508,33.30038862,-87.61711316,233926,233936,233946,36,729518,165612,661,0,0,-82.82,0,0,0,-10.3,0,0,0,17.23,0,0,0
19:30:19.063,33.30038862,-87.61711316,233926,233936,233946,36,729518,165612,661,0,0,-93.94,0,0,0,-10.44,0,0,0,12.27,0,0,0
19:30:19.622,33.30044247,-87.61709637,233926,233936,233946,36,729518,165612,661,0,0,-84.91,0,0,0,-10.23,0,0,0,17.78,0,0,0
19:30:20.262,33.30044247,-87.61709637,233926,233936,233946,36,729518,165612,661,0,0,-88.81,0,0,0,-10.27,0,0,0,17.97,0,0,0
19:30:20.822,33.30050275,-87.61705807,233926,233936,233946,36,729518,165612,661,0,0,-88.07,0,0,0,-10.23,0,0,0,16.77,0,0,0
19:30:21.463,33.30057672,-87.61699936,233926,233936,233946,36,729518,165612,661,0,0,-87.85,0,0,0,-10.43,0,0,0,14.55,0,0,0
19:30:22.103,33.30057672,-87.61699936,233926,233936,233946,36,729518,165612,661,0,0,-95.51,0,0,0,-10.31,0,0,0,15.4,0,0,0
19:30:22.667,33.30065475,-87.61693082,233926,233936,233946,36,729518,165612,661,0,0,-97.94,0,0,0,-10.34,0,0,0,15.6,0,0,0
19:30:23.223,33.30065475,-87.61693082,233926,233936,233946,36,729518,165612,661,0,0,-91.27,0,0,0,-10.38,0,0,0,17.15,0,0,0
19:30:24.511,33.30084885,-87.61677128,233926,233936,233946,36,729518,165612,434,0,0,-111.52,0,0,0,-12.43,0,0,0,13.59,0,0,0
19:30:25.022,33.30084885,-87.61677128,233926,233936,233946,36,729518,165612,434,0,0,-112.16,0,0,0,-12.54,0,0,0,3.29,0,0,0
19:30:25.542,33.30095704,-87.61668272,233926,233936,233946,36,729518,165612,434,0,0,-108.94,0,0,0,-12.01,0,0,0,6.72,0,0,0
19:30:26.102,33.30095704,-87.61668272,233926,233936,233946,36,729518,165612,434,0,0,-108.71,0,0,0,-11.09,0,0,0,7.43,0,0,0
19:30:26.662,33.30106972,-87.6165868,233926,233936,233946,36,729518,165612,434,0,0,-115.21,0,0,0,-13.3,0,0,0,0.88,0,0,0
19:30:27.262,33.30106972,-87.6165868,233926,233936,233946,36,729518,165612,434,0,0,-117.72,0,0,0,-15.54,0,0,0,-3.33,0,0,0
19:30:34.292,33.30191926,-87.61588226,233926,233936,233946,36,729518,165612,661,0,0,-90.96,0,0,0,-10.47,0,0,0,-5.18,0,0,0
19:30:34.947,33.3020451,-87.61577638,233926,233936,233946,36,729518,165612,661,0,0,-88.05,0,0,0,-10.3,0,0,0,16.08,0,0,0
19:30:36.952,33.3023038,-87.61556608,233926,233936,233946,36,729518,165612,434,0,0,-111.73,0,0,0,-12.97,0,0,0,17.3,0,0,0
19:30:37.522,33.30243122,-87.61545483,233926,233936,233946,36,729518,165612,434,0,0,-138.76,0,0,0,-41.59,0,0,0,-12.93,0,0,0
19:30:38.022,33.30243122,-87.61545483,233926,233936,233946,36,729518,165612,434,0,0,-120.41,0,0,0,-14.09,0,0,0,-2.45,0,0,0
19:30:38.662,33.30255369,-87.61533886,233926,233936,233946,36,729518,165612,434,0,0,-120.43,0,0,0,-14.58,0,0,0,-2.18,0,0,0
19:30:39.462,33.30266898,-87.61521809,233926,233936,233946,36,729518,165612,434,0,0,-114.53,0,0,0,-11.45,0,0,0,5.88,0,0,0
19:30:40.022,33.30266898,-87.61521809,233926,233936,233946,36,729518,165612,434,0,0,-119.83,0,0,0,-12.82,0,0,0,1.16,0,0,0
19:30:40.544,33.30278566,-87.61508072,233926,233936,233946,36,729518,165612,661,0,0,-130.94,0,0,0,-21.72,0,0,0,-0.91,0,0,0
19:30:41.122,33.30278566,-87.61508072,233926,233936,233946,36,729518,165612,661,0,0,-91.79,0,0,0,-10.32,0,0,0,15.59,0,0,0
19:30:41.682,33.30288992,-87.61493873,233926,233936,233946,36,729518,165612,661,0,0,-93.29,0,0,0,-10.32,0,0,0,15.32,0,0,0
19:30:42.242,33.30288992,-87.61493873,233926,233936,233946,36,729518,165612,661,0,0,-91.76,0,0,0,-10.58,0,0,0,13.52,0,0,0
19:30:42.807,33.302984,-87.61479117,233926,233936,233946,36,729518,165612,661,0,0,-87.64,0,0,0,-10.46,0,0,0,15.05,0,0,0
19:30:43.362,33.302984,-87.61479117,233926,233936,233946,36,729518,165612,661,0,0,-85.2,0,0,0,-10.36,0,0,0,15.43,0,0,0
19:30:43.922,33.30307757,-87.61462939,233926,233936,233946,36,729518,165612,661,0,0,-79.43,0,0,0,-10.41,0,0,0,14.51,0,0,0
19:30:44.482,33.30316192,-87.61446547,233926,233936,233946,36,729518,165612,661,0,0,-79.03,0,0,0,-10.48,0,0,0,12.88,0,0,0
19:30:45.047,33.30316192,-87.61446547,233926,233936,233946,36,729518,165612,661,0,0,-78.62,0,0,0,-10.32,0,0,0,16.2,0,0,0
19:30:45.602,33.30323449,-87.61429596,233926,233936,233946,36,729518,165612,661,0,0,-80.27,0,0,0,-10.36,0,0,0,16.78,0,0,0
19:30:46.162,33.30323449,-87.61429596,233926,233936,233946,36,729518,165612,661,0,0,-80.91,0,0,0,-10.44,0,0,0,15.61,0,0,0
19:30:46.967,33.30329788,-87.61411435,233926,233936,233946,36,729518,165612,661,0,0,-81.81,0,0,0,-10.3,0,0,0,16.34,0,0,0
19:30:47.607,33.30334996,-87.61393176,233926,233936,233946,36,729518,165612,661,0,0,-81.13,0,0,0,-10.35,0,0,0,15.77,0,0,0
19:30:48.162,33.30334996,-87.61393176,233926,233936,233946,36,729518,165612,661,0,0,-86.0,0,0,0,-10.43,0,0,0,13.32,0,0,0
19:30:48.722,33.30339807,-87.61372968,233926,233936,233946,36,729518,165612,661,0,0,-81.2,0,0,0,-10.32,0,0,0,16.72,0,0,0
19:30:49.282,33.30339807,-87.61372968,233926,233936,233946,36,729518,165612,661,0,0,-80.68,0,0,0,-10.45,0,0,0,14.94,0,0,0
19:30:49.847,33.3034358,-87.61353194,233926,233936,233946,36,729518,165612,661,0,0,-83.3,0,0,0,-10.35,0,0,0,15.75,0,0,0
19:30:50.487,33.30346361,-87.61333554,233926,233936,233946,36,729518,165612,661,0,0,-82.71,0,0,0,-10.38,0,0,0,16.73,0,0,0
19:30:51.042,33.30346361,-87.61333554,233926,233936,233946,36,729518,165612,661,0,0,-79.98,0,0,0,-10.38,0,0,0,16.13,0,0,0
19:30:51.602,33.30347933,-87.61313368,233926,233936,233946,36,729518,165612,661,0,0,-81.2,0,0,0,-10.38,0,0,0,14.81,0,0,0
19:30:52.162,33.30347933,-87.61313368,233926,233936,233946,36,729518,165612,661,0,0,-73.75,0,0,0,-10.33,0,0,0,16.97,0,0,0
19:30:52.727,33.30348609,-87.61293356,233926,233936,233946,36,729518,165612,661,0,0,-83.52,0,0,0,-10.52,0,0,0,14.61,0,0,0
19:30:53.367,33.30348609,-87.61293356,233926,233936,233946,36,729518,165612,661,0,0,-86.7,0,0,0,-10.57,0,0,0,14.13,0,0,0
19:30:54.007,33.30348611,-87.61273462,233926,233936,233946,36,729518,165612,661,0,0,-88.85,0,0,0,-10.53,0,0,0,13.69,0,0,0
19:30:54.647,33.30348434,-87.61253568,233926,233936,233946,36,729518,165612,661,0,0,-90.67,0,0,0,-10.62,0,0,0,13.4,0,0,0
19:30:55.202,33.30348434,-87.61253568,233926,233936,233946,36,729518,165612,661,0,0,-80.82,0,0,0,-10.4,0,0,0,15.25,0,0,0
19:30:55.762,33.30348076,-87.61233768,233926,233936,233946,36,729518,165612,661,0,0,-86.82,0,0,0,-10.35,0,0,0,14.14,0,0,0
19:30:56.402,33.30348076,-87.61233768,233926,233936,233946,36,729518,165612,661,0,0,-80.1,0,0,0,-10.38,0,0,0,16.4,0,0,0
19:30:57.042,33.30347689,-87.61212714,233926,233936,233946,36,729518,165612,661,0,0,-79.05,0,0,0,-10.39,0,0,0,16.25,0,0,0
19:30:57.602,33.30347585,-87.61192729,233926,233936,233946,36,729518,165612,661,0,0,-79.71,0,0,0,-10.31,0,0,0,16.45,0,0,0
19:30:58.242,33.30347585,-87.61192729,233926,233936,233946,36,729518,165612,661,0,0,-73.87,0,0,0,-10.37,0,0,0,16.0,0,0,0
